File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
CN111965793_Example01P_LensData_21.5_0.95_50,0.7427271425272812,0.7427271425272812,0.7427315432386131,0.7439182930764295,0.7444001945288082,,,,,0.9443548003406269,0.002875064672004805
CN205427291_Example02P_LensData_21.63_4_15,0.7407699313098444,0.7407699313098444,0.7407743096577021,0.7417548830597802,0.7422341428024914,,,,,1.0,0.032621105955311
CN205720849_Example02P_LensData_21.63_2.8_12,0.7429287089395789,0.7429287089395789,0.7429331904953514,0.7439200310029972,0.7443773153937466,,,,,1.0,0.02000908871169531
CN206074892_Example01P_LensData_21.6_2_100,0.6808162489079348,0.6808162489079348,0.6808203490985753,0.6818400297561383,0.6824950900747949,1.0,1.0,1.0,1.0,0.9980604269620698,0.015424216018861252
CN207216120_Example01P_LensData_21.6_2.8_40,0.7430779562895559,0.7430779562895559,0.7430823299817237,0.7445210116922657,0.7450925082342595,0.0023361394012416706,0.003074757406063587,0.0007867826752500759,0.002076806252190433,1.0,0.019636754707539592
CN209606699_Example01P_LensData_13.8_1.8_20,0.7427360973740015,0.7427360973740015,0.7427405359080492,0.7439481348551441,0.7444278678067782,,,,,0.9914611148330607,0.009532335958389196
CN210573001_Example01P_LensData_21.6_14_24,0.7456983803378655,0.7456983803378655,0.7457027190863548,0.7440874579275712,0.7468001800154701,0.0006799172530794713,0.0008539113674903789,8.953399148023464e-05,0.0007517625566813654,1.0,0.13078407849338564
CN211826699_Example01P_LensData_14.3_1.4_33,0.7426999996016932,0.7426999996016932,0.7427044279602915,0.7437238688718901,0.7441268654047686,,,,,1.0,0.0056662241690414025
CN211826700_Example01P_LensData_14.3_1.4_23,0.7427481377849605,0.7427481377849605,0.7427525488961084,0.7443098896342636,0.744895554022826,,,,,1.0,0.0053901103208338335
CN211955963_Example01P_LensData_21.6_1.8_35,0.7425942095389073,0.7425942095389073,0.7425986993330417,0.7439460966159334,0.7444985511806709,,,,,1.0,0.00929872334549199
CN211955965_Example01P_LensData_14.4_1.4_56,0.7427298700107243,0.7427298700107243,0.7427343148456685,0.7436844166538529,0.7440939917550755,0.0026853669322321953,0.002123969658531356,0.0018203051067726419,0.004142657628354783,1.0,0.009453438427965257
CN211955966_Example01P_LensData_21.6_1.8_50,0.7419486823039482,0.7419486823039482,0.7419532052084762,0.7430921337033187,0.7435790493548702,,,,,1.0,0.009711687073614344
Cox1-01_LensData_3.9_5.3_27,0.7431817447777419,0.7431817447777419,0.7431861896079425,0.7438402228273109,0.7440667592191914,0.0007385486804764233,0.0010991529718719175,7.613458447560417e-05,0.00019703471767457644,1.0,0.04480262626468289
Cox1-03_LensData_3.57_5.1_25.4,0.7431861228071877,0.7431861228071877,0.7431905595698254,0.7439958391456838,0.7442748944700692,0.000502458697965489,0.0007551652106851355,4.062684582745996e-05,7.395000922080828e-05,1.0,0.04121619870808287
Cox1-04_LensData_3.51_5_25,0.7430153361893731,0.7430153361893731,0.7430197744697721,0.7439281587054952,0.7442511039253765,0.00022521028709467742,0.0003351778079232086,3.4632199594025044e-06,9.559150518313247e-05,1.0,0.041288435441418275
Cox1-05_LensData_3.51_7.6_25,0.7429844095744098,0.7429844095744098,0.742988847419296,0.7439311110107631,0.7442618621362224,5.64881140229795e-05,8.276919547744691e-05,4.0888270042761907e-07,4.6354717215860944e-05,1.0,0.06809594495784098
Cox1-06_LensData_3.51_3.9_25,0.7429754995956549,0.7429754995956549,0.7429799376168748,0.74394699222931,0.7442855206410065,0.0003004753559166223,0.00043387762622871645,1.8516306883630795e-05,0.00018286867715502163,1.0,0.03127994374279017
DE00753329_Example01P_LensData_21.6_2.8_50,0.7427185415997518,0.7427185415997518,0.7427228794059298,0.7438881804573982,0.7443924323841559,0.009965475443948294,0.009364109346752117,0.010801473312196363,0.0099538664226042,1.0,0.020418466878297487
DE00975637_Example01P_LensData_107_8_90,0.7423196298122079,0.7423196298122079,0.7423239408994865,0.743936456099626,0.7449380027663148,0.0017747391845403804,0.0017553148587632155,0.0020104212744508363,0.0014910736897802417,1.0,0.07097493743226449
DE01022027_Example01P_LensData_21.6_3.5_100,0.7424712599852636,0.7424712599852636,0.742475684074348,0.7443971568635331,0.7453338796299167,0.0021161624615868998,0.0020732368721193134,0.0004877222634574466,0.0031963097094637326,1.0,0.026125350935553227
DE01045120_Example01P_LensData_21.6_1.4_50,0.7427528616144294,0.7427528616144294,0.7427572535269769,0.7439324456497234,0.7444160494857034,0.008962297707878451,0.01108722557422086,0.007522177097708487,0.005712327326202794,1.0,0.005279193156897939
DE01096057_Example01P_LensData_21.6_4_200,0.7440047467204207,0.7440047467204207,0.7440091681932848,0.7454454684996681,0.7465641270472254,0.008781889936972192,0.007328865468770333,0.007992895043313894,0.011703409363318781,1.0,0.03102029122649297
DE01157000_Example01P_LensData_35_4_50,0.7416230973501243,0.7416230973501243,0.7416274547355192,0.7439188960885695,0.7449603787435621,0.006101916436559048,0.008298608259837522,0.004361697001817584,0.001597936083956368,1.0,0.031217260918351936
DE01170157_Example01P_LensData_21.63_1.4_55,0.7428245187817196,0.7428245187817196,0.7428288856933657,0.7439363204540447,0.7444129940884053,,,,,1.0,0.005477360881614042
DE01241637_Example01P_LensData,,,,,,,,,,,
